text,label
"Exactly!! 
Open your businesses NOW!
This lockdown ends when enough people say they’ve had ENOUGH! https://t.co/e7ZNe75GcP",1
".@JamesSkoufis needs to subpoena Howard Zucker and @NYGovCuomo’s health department immediately re: the total number of seniors that died from Covid in nursing homes. He has the power to do it, but instead is pretending he doesn’t have the backing from the majority.",0
"It’s now confirmed that when Trump went on Hannity on Thursday night and said “I just went for a test, and we’ll see what happens, I mean, who knows,” he already has the positive result and knew he had coronavirus.",0
"Opinion | We’ve lost 500,000 Americans to covid-19. We can prevent the loss of 500,000 more. https://t.co/u9Um4Pa154",0
"It’s not political.

It’s patriotic.

Wear a mask. Period.",0
This joke of a COVID relief bill gives $10 million for “gender programs” in Pakistan...,0
"On Saturday, the FDA issued an emergency use authorization for the Johnson &amp; Johnson COVID-19 vaccine. Dr. Fauci sat down to answer your questions. https://t.co/KJQ2SrVclp",0
"Corona has showed me that if we had a zombie virus outbreak, we’d all be zombies within 2 weeks.",0
"𝐅𝐘𝐈

The lockdowns and restrictions caused by #COVID19 are never going to stop.
Unless “We The People” stop it...",1
"Hello! I'm looking to speak with people of all ages, all over the U.S., who: experience seasonal depression, are experiencing pandemic-related depression, and/or believe they will experience both as the weather gets colder. My DMs are open &amp; my email is chelseacirruzzo@gmail.com.",0
same Michigan Republicans who have attacked Dem Gov for 10 months over her efforts to contain Covid https://t.co/HTFFJ3sGTL,0
"@GomesChantel @BandieraNancy @AVestige1 @RobertVosFrere @BeverlyBednarc1 @Aprylsmithts @gheetar @RonniLaurie @Sand628Sandy @ClaudiaWolfgang @3guylink @robinandriver @AmanirenaK @reevynap @media_auntie @djjeew @thebigotbasher @BJSquirrel @brianoloughlin9 @impinkestgirl @bjk420 @TaggartRehnn @oprman @TheRealJTIII @bolderpusher112 @AlasscanIsBack @BlueTsuni @Alpha_Cunt @SullivanMonty @BojanglesMuldo1 @runPattirun @Valerygirl67 @TracyR_2001 @OdoyleCharlotte @Bigbool1 @wildweezle @iosolofede @ThomasAResists @Brunhildagis @yolalindayola @LockeShiny @Carmenr1Carmen @holachola 42🔴g2* #SaneCOVIDAngstAmeRussicans😷 must not let #FederalistRepubliKKKonServeItAllists spin or 🔇 GOPz L-L-LONG obvious anti-democracy history ~ 🚨EV-VER-RY #GangsterOligarchalPillaging senator voted w/#WhiteInvaderHeritageSuperiorityOnly #GOPolicies46

https://t.co/K0rKtSZYo4",0
"Dear coronavirus vaccine

FUCK OFF!

Love,
America",0
"The @GOPLeader is right.

Is it really a #COVID19 relief bill if less than 9% of the bill goes to defeating COVID-19?",0
"A federal judge ruled it was UNCONSTITUTIONAL to shut down businesses and limit indoor/outdoor gatherings in PA.

This is @JoeBiden’s COVID strategy!

UNCONSTITUTIONAL‼️",1
"As Trump continues to contradict his top health officials to win an election, Americans will continue to get covid, spread covid and possibly die of covid!

Trump's idea of leading by lies needs to stop!

And the only way to stop it is to VOTE!

For Joe Biden!

#ONEV1  
#DemCast https://t.co/ZZPGa2GVQ8",0
"First they bankrupt the middle class with lockdowns.

Then they make cash scarce.

Then they mandate the vaccine if you want to travel or send your kids to school or get groceries. 

They want you to comply. They want you to obey.

That's how freedom disappears.",1
"“The treatment for Covid-19 received by Mr. Trump, a cocktail of monoclonal antibodies he called a “cure” in a Twitter video was developed using human cells derived from a fetus aborted decades ago.”  Take that, pro-lifers! He restricted fetal tissue use until it came to himself.",0
"The American people should make no mistake:

A vote by any Senator for Judge Amy Coney Barrett is a vote to eliminate health care for millions in the middle the COVID-19 pandemic.

Democrats are fighting for Americans' health care.",0
"Trump attacks McConnell.
Bannon attacks Trump.
Republicans attack other Republicans who voted to impeach Trump.
Abbott, Cruz &amp; Cronyn fail Texas.

COVID dropping.
Vaccinations increasing.
Biden town halling… not golfing.  ⛳️    🏌️‍♂️",0
"@Laurie_Garrett Pulitzer prize winner lauds Chinese concentration camps, fawns over totalitarian government. 

What has COVID done to this person's mind?",0
President @JoeBiden hasn't even been sworn in yet and @marcorubio is already telling us why Congress can't pass COVID relief. I guess on the plus side no Bible verse to accompany it. Stop voting for those who don't represent you.,0
Covid cured the flu!  🤦🏼‍♂️🤦🏼‍♂️🤦🏼‍♂️🤦🏼‍♂️🤦🏼‍♂️🤦🏼‍♂️ https://t.co/Ikp87v9LoU,0
"The current worldwide trauma should be called ""The Gates-Fauci CoVid Fraud.""  It's accurate, descriptive, short and to the point and suggests where the prosecution should start.  

This graphic tells the entire CoVid story in a glance. It really is no more complicated than this. https://t.co/fFpEkdxnk2",1
"Much of the panic and fear over the pandemic is from people being forced to grapple for the first time with the fact that they will die someday. You are not guaranteed tomorrow. Every day a gift, every breath a miracle.",1
@realDonaldTrump Because you and the rest of your Republican gang of fools have been downplaying Covid and calling it a hoax! #GOPBetrayedAmerica,0
"Don't know how companies can legally mandate you take the China virus vaccine, looks like lawsuits coming",0
"65 staffers from the World Health Organization have the Chinese virus. 

How could this happen?

I'm certain that they were all wearing masks and obeying social distancing rules. 

Could the science possibly be wrong?

Why are there 65 staffers working for the WHO anyway?",1
"TONIGHT! In a Late Show EXCLUSIVE, journalist @realBobWoodward shares a new recording of his interviews with Trump that reveal even more of the President's failures to protect the American people from the Coronavirus. #LSSC https://t.co/Aib8E6ngUO",0
"Warnock: I have a vision for education
Loeffler: You socialist!
Warnock: And a plan for jobs
Loeffler: You radical!
Warnock: And policy for Covid relief
Loeffler: You liberal!

Republican discourse in the 21st century...",0
If you’re upset about the new #COVID19 Relief package make sure you get involved in the #Georgia Senate Runoff or there will not be be another one...  @ReverendWarnock @ossoff,0
Dallas County Preparing For  Spike In COVID-19 Cases But Shutdowns Remain State’s Decision – CBS Dallas / Fort Worth https://t.co/6gYMrogkXE,0
"If Trump had said that ""Black and Hispanic ppl don't know how to use the computer so that's why they aren't getting in line for a covid vaccine"" liberal white ppl would be screaming about racism.

But Biden said it so it's ""what he meant was...""",0
"Trump kept telling us to take hydroxychloroquine and inject bleach into our veins to cure the coronavirus. Yet when he got infected, he took the most advanced monoclonal antibody cocktail made from fetal tissue obtained from abortions and never even once took hydroxychloroquine.",0
Fire Trump. Keep Fauci. Wear a mask. End the war on science. VOTE! VOTE! VOTE!,0
"Dr. Nancy Messonier was silenced by Trump for warning, on Feb. 25 that COVID-19 would spread throughout the United States.

The next day, Trump said, ""You have 15 (cases), and the 15 in a couple days is going to be down to zero.""

At least 281,000 have died of COVID-19 since. https://t.co/gEOq2WnGD5",0
@GameOfThrones Damn I thought I completed my COVID Bingo Card   Crap,0
"Elon Musk says he won't take coronavirus vaccine, calls Bill Gates a 'knucklehead' https://t.co/e9AfbdaHr8 https://t.co/ZofcF8xUgH",0
"@FalconsFans_CHI @FreedomServed Dude. I’m an ER Doctor &amp; we see (less so now because there’s a little lull in COVID cases where I am) a ton of relatively healthy younger people with heart attacks, strokes, and dying of things that we NEVER see people die from (like appendicitis) &amp; they’d turn up with COVID",0
"Why did Dems take this action? McConnell made it clear that there would be no other Senate business during the trial. Weeks without Merrick Garland &amp; other confirmations, no Covid relief bill. Dems could get no other material witnesses w courage to testify. No votes would change.",0
"We’re nine months into this pandemic, and we still have to remind people the mask goes over the nose. 

Soon we’ll have to remind people: You need to get BOTH doses. https://t.co/pQrGJkAtEc",0
"RINOs and Democrats do not care about the American people. 

If they did, they wouldn't be focused on impeaching a private citizen and instead would be working on COVID relief.",0
"I will be leaving the great Walter Reed Medical Center today at 6:30 P.M. Feeling really good! Don’t be afraid of Covid. Don’t let it dominate your life. We have developed, under the Trump Administration, some really great drugs &amp; knowledge. I feel better than I did 20 years ago!",1
"I want Democrats to ram the Covid Relief bill through.
Like its name is Amy Coney Barrett.",0
"JUST IN - The last man to share a cell with Jeffrey Epstein died in a Bronx apartment after catching #COVID19, the NYPD confirms.",0
Israel's third lockdown starts now,0
"A 48 year old teacher in a nearby county just died of Covid, leaving behind her husband and 2 daughters as well as a classroom of traumatized 3rd graders but our president says it's no big deal..",0
"Some deranged Trump cultists on Charlie Gasperino's facebook page claimed her cop husband was killed in the line of duty in a BLM Anitfa protest last summer.  But her own Facebook page and her husband's obit say he died of COVID.  These people are sick, sick individuals.",0
"Russian agent employed by Trump to keep Americans from defending themselves against pandemic threatens us with civil war.

WHY IS CAPUTO STILL IN GOVERNMENT? 🤬 https://t.co/3cI6dW04Js",0
"Who remembers when Trump mocked Hillary Clinton for having pneumonia?

Karma’s a bitch!

#TrumpHasCovid https://t.co/cGKnS0QPSh",0
WHEN WILL THE PANDEMIC END😔 https://t.co/ALkeTkRIRi,0
"Are there long term consequences of children getting infected with COVID19 such as subacute sclerosing panencephalitis seen in measles that presents 6-15 years after infection? We don't know! 

This virus is 11 months old, so letting kids get infected is not a good idea. https://t.co/Sy2KLgrf3m",0
.@mehdirhasan: Sen. McConnell’s Covid-19 inaction shows he’s willing to inflict pain and suffering on millions of Americans. https://t.co/2UZYIUUdLR,0
"If billionaires can make $1,000,000,000,000 during a pandemic, I think we can make universal health care a reality.

RT if you agree.",0
NEWT GINGRICH: Trump Has Saved 2 MILLION Lives from the CoVID-19 Pandemic https://t.co/GHdulMcAI7,0
"@GOPLeader Small businesses aren't getting PPP, it's all going to you big business fucks. Don't pretend to care, not a one of you GOP care about anything other than keeping power by any means necessary. Including on the deaths from this pandemic. Hell, Purdue and Loeffler revel in it.",0
"The #Coronavirus is being used to create a system in which . . .

You will have ZERO privacy.

And the technocrats will have you under TOTAL control

Catherine Austin Fitts, full interview:

https://t.co/tpn2g2zNtJ
...........................................

Retweet, everywhere! https://t.co/U9lm09hW9u",0
when daft punk comes on at the club post-covid https://t.co/6r9AfzOMG2,0
The executive director of the Republican Attorneys General Association has resigned. The group sent out robocalls the day before the pro-Trump riot urging people to march to the U.S. Capitol. https://t.co/IQcdCvrRC9,0
"Michigan and Pennsylvania will accept late ballots for 14 days after the election. 

They just need 14 days to flatten the curve.",0
"In Trump’s head, he saved millions of lives, Ivanka created millions of jobs, the pandemic turned a corner, schools should open, he deserves a Noble Prize. In the real world, over 200k people have died on his watch, 30 million lost jobs, the virus is raging, he deserves jail.",0
"Gaffe-in-chief Joe Biden: 

200 Million Americans Died from Covid-19

https://t.co/vyu3EFLcB3",0
"If masks are so effective at trapping coronavirus, why is it that we don't discard them in biohazard containers? And how come we can reuse the cloth ones?",1
coronavirus stand back and stand by,0
"Even as vaccinations ramp up, we are still losing thousands to #covid every day and our economy continues to shrink.

Republicans in Congress are the only people in our country who need convincing that America’s working families are hanging by a thread and need relief. Right now!",0
"@digiQ80 @TrumpJew @TheHFWarrior Yes, of course, it's political theater, just like politicians visiting steel mills or shaking hands with farmers. That however does not mean that masks are not integral to getting ahead of COVID.

I am not interested in debating this though.",0
"And just think - none of this would have happened if we removed him from office after his first impeachment!  Also, COVID would not have been so out of hand #impeachment #twotimeloser #WorstPresidentEver #TrumpIsGuilty https://t.co/kIqfKnQvbV",0
"trump doesn’t fight BS narrative of these panic promoters of “long COVID” etc. almost everyone I know had had COVID, the MOST that anyone had lingering was no smell, some unfortunately who were on a ventilator were wrecked, or were vulnerable to begin with https://t.co/ypLx1mfY1o https://t.co/qQieu1pGY1",0
"As of 8 p.m., the White House has declined to say whether President Trump was tested for coronavirus today, despite how he told Fox News last night that he would be. Trump's doctor has also not released an update on his health, as he has done every day this week.",0
"@Wearadamnmask2 @esoj1212 @lisahagan101 Masks are worn but removed in worst places and virus still spreads! Very little social distancing is being practiced and idiots who refuse to mask up further the spread!
 November 3, 2020 Americans go to the polls as I strongly opposed it, virus explodes! Now we enter Fall!",0
"Of all the cruel @GOP lawmakers, @RonDeSantisFL might be the worst. He uses #COVIDVaccines as a political tool, sending them to friends &amp; donors, and away from poorer areas.

Every single time, Republicans prioritize $$ over constituents.

#VoteThemAllOut

https://t.co/V7UfUFBtk5",0
"Mail-in balloting ""because of the pandemic"" was the biggest scam in human history.",0
"SOBERING: U.S. reports over 100,000 coronavirus cases in 24 hours for the first time ever. Smashes all time record. 

We have basically lost this battle. Not sure if Christmas is even saveable unless we do something drastic fast! üî• #COVID19 https://t.co/mMSO4jkDNO",0
"@JohnCornyn New COVID-19 cases in the last week:

Vietnam: 5
Taiwan : 9
Yemen: 10
New Zealand: 25
White House: 34

‚ÄúI don‚Äôt think I‚Äôm contagious at all.‚Äù -@realDonaldTrump https://t.co/8wqjqsb7ib",0
"Trump and Pence are doing everything they can to rip away health care for millions of Americans in a global pandemic. When elected, @JoeBiden and I will do everything we can to ensure health care is a right for all‚Äînot a privilege for the few.",0
"Nearly all, 91%, said they wore a face mask at work and 77% said they also wore masks outside of work. Yet only about 66% said they were able to practice social distancing consistently on the job.
https://t.co/0Qyo9Twerc",0
"Judicial Watch announced a fed judge ordered the HHS to begin producing communications &amp; other records of NIAID Director Anthony #Fauci and Deputy Director H. Clifford Lane about the #WHO, #China, and the coronavirus. Read: https://t.co/U39FFug7L6",0
"Retweet if you‚Äôre still wearing a mask, washing your hands, social distancing and voting for @JoeBiden.",0
"Iowa to end COVID-19 restrictions starting Monday: no mask mandate, no social distancing, no gathering limits.

Iowa is the next state to grant freedom. Notice how not a single blue state has done this. Proving they're communists. 
https://t.co/3rJpmv11qe",1
Will you take the coronavirus vaccine?,0
Trump says he‚Äôs going into quarantine after his aide Hope Hicks tested positive for the coronavirus. He says he is waiting for his own test results.,0
Argentina is now over 200 days into lockdown. How much longer will it take for lockdown to work? https://t.co/uGaKym5I13,0
"@espiers I read this book earlier this year, in the early days of the pandemic, and it explains A LOT about where we were then and where we are now. As Joe Biden said, ""we are where we are because he is who he is.""",0
This is the truest statement I‚Äôve ever seen. #Trump #COVIDIOT #Biden https://t.co/8CZtHMd3LS,0
"Waffle House CEO on the incredible harm lockdowns inflict on working-class people.

Those pushing for harsh restrictions are almost all credentialed-class elites who don‚Äôt suffer personal professional consequences from lockdowns.  https://t.co/XCntxMzcet",0
Analysis: Trump will have the worst jobs record in modern U.S. history. It‚Äôs not just the pandemic. https://t.co/VvwfGNUAJ5,0
Did The WHO Just (Accidentally) Confirm COVID Is No More Dangerous Than Flu? https://t.co/Fo9ahOyklV,1
It took only 4 weeks to go from 6million covid cases to 7million. Governors opening up are committing murder,0
"I just spoke to @JoeBiden to congratulate him on his election. I look forward to strengthening the partnership between our countries and to working with him on our shared priorities ‚Äì from tackling climate change, to promoting democracy and building back better from the pandemic.",0
"Just to recap:

They locked everything down, bankrupted a video game store, forced everyone to stay home &amp; bailed out only the rich

Then the rich tried to make more money off the bankrupt video game store, but broke people stuck at home tried to stop them, so they shut them down",0
"As an epidemiologist, it‚Äôs hard to sleep

While online hate mail trolls call me sheep...

Watching pandemic, I lay awake... 

How can so many think it‚Äôs fake? 

132,000 new cases in single day,

Why did it need to be this way?

#COVID19 

https://t.co/I46AhsZHTT https://t.co/Thie1CNCPf https://t.co/YvcoBeta4B",0
10 Couples Separated By The COVID-19 Pandemic Share Their Stories - HuffPost https://t.co/ZGL8XPeqb0,0
"Today @ColoradoLabor has begun issuing one-time payments of $375 to Coloradans impacted by the pandemic.

We are doing what we can to help over 400,000 Coloradans. We still need the federal government to step up on a bipartisan aid package for those most impacted by the pandemic. https://t.co/hK2hNvW2Gb",0
"@KellyannePolls President Trump is clearly sick, right? That's who you mean, the guy who rage tweets, and tears off his mask exposing others to Covid-19? Right? Just want to make sure we're clear here?",0
"This is a smart take. Fighting about the filibuster in the abstract is much safer ground for GOP than trying to defend it when its being used to block, say, a popular gun control bill, or more COVID aid. https://t.co/TKwdyI8Eki",0
"If BOTH trump AND Pence become incapacitated by COVID-19, does that mean we get President Pelosi?",0
"Remember, the biggest reason we DON'T have a coronavirus relief bill right now is because Mitch McConnell wants liability protection for employers who treat their employees the way Donald Trump has treated his staff and donors.",0
"Now that the #COVID-19 vaccine is rolling out, will people who get the first shot come back for their second dose? 

Our analysis of Shingrix (which also requires 2 shots) raises a red flag:  one in four Medicare beneficiaries who got the first shot didn't get the 2nd one. https://t.co/xsTY9gLlRp",0
"250,000 Americans will die by November due to COVID. Trump deliberately misled us all about the threat and encouraged states to reopen. He attacked masks as he knew the virus was airborne and deadly. The entire administration has blood on its hands.",0
COVID performance has killed more Americans than the Vietnam War https://t.co/Cbv7bTLk1H,0
I‚Äôm sitting here thinking how incredible it is we have not one but two Covid vaccines literally around the corner. President Trump eliminated endless red tape and withstood severe criticism to find a solution in record time. It is extremely impressive!,0
"@DavidJollyFL Neighboring state Minnesota traces their current Covid surge to @govkristinoem failures!
Sturgis for one. 
She deserves to be sued.",0
"""I think this was a blessing from God that I caught it. This was a blessing in disguise.""

On behalf of the 210K DEAD and 8-MILLION INFECTED...Fuck You. No, seriously, fuck you. No I mean it...fuck you. And in case that wasn't clear, fuck you...#Trump #Covid19 #coronavirus https://t.co/ejc2k1LYrn",0
The pandemic hit in 2020. We should not use 2019 income to determine relief eligibility.,0
"I wonder if we are going to see the same response to buying a sports team in a pandemic as we did when @iamcardib thought about buying a handbag.
Where are the calls for this guy to donate to charity instead?
Asking for those of us that are confused by selective outrage. https://t.co/k7pi3r1DQS",0
I miss the days of H1N1 when it was no one's fault when people got sick. It was a crappy virus and we all did our best to wash our hands and stay home when sick. We didn't blame healthy people and call them selfish for not wanting to be on house arrest for a year or longer.,0
"The number of cases and deaths of the China Virus is far exaggerated in the United States because of @CDCgov‚Äôs ridiculous method of determination compared to other countries, many of whom report, purposely, very inaccurately and low. ‚ÄúWhen in doubt, call it Covid.‚Äù Fake News!",1
"PNEUMONIA üëèüèª 
Is üëèüèª 
Being üëèüèª 
Packaged üëèüèª 
with üëèüèª 
INFLUENZA üëèüèª 
and üëèüèª 
COVID üëèüèª 
toüëèüèª 
Create üëèüèª 
PIC üëèüèª
But üëèüèª 
Only üëèüèª
Being üëèüèª 
Reported üëèüèª 
As üëèüèª 
Covid üëèüèª.",1
"Admittedly we‚Äôre 11 months into a pandemic and were all dyspeptic, but just about every single second of ad copy I‚Äôve seen tonight has filled me with rage.",0
Trump brought chaos to the postal service intentionally. During a pandemic and before an election. He did it because there is a paper trail with paper ballots. We need paper ballots &amp; random hand audits &amp; paper voter rolls. #BuildBackBetter @JoeBiden,0
"It‚Äôs a sign of public policy malfeasance that lockdowns are still considered. Their effectiveness is unproven at best, and their costs are astronomical. And yet, many leaders lack the courage to say so, instead defaulting to emotional platitudes masquerading as serious policy. https://t.co/eLACoexQlU",1
"""All hell is going to break loose tomorrow"" -- Steve Bannon

#WarRoomPandemic",0
"For fuck's sake @realDonaldTrump work, do something other than Tweet. You're so full of shit it's changing your skin to this weird orange color. #TrumpIsANationalDisgrace #CovidCaughtTrump #MoronInChief  #FakePresident #FakeChristians",0
"So, Ronna McDaniel @GOPChairwoman  tells us that we have 25% of the worlds COVID deaths because we do more testing.  Yes, the GOP is now arguing that we would not know if people are dead if we didn‚Äôt run tests. 

There are no words.",0
Trump says if a plane goes down with 500 people they don't talk about it.  Really? who doesn't talk about it? Trump wants to hide 625 Jumbo jets crashing with 400 people on each.  That is the Trump Covid effect.  Besides the number of dead are RISING everywhere.  Unacceptable...,0
Prediction: Mike Pence will announce on Friday that he‚Äôs tested positive for Covid-19 (even though he has it now).,0
"As too many Americans have done this year, @potus &amp; I are quarantining at home after testing positive for COVID-19. We are feeling good &amp; I have postponed all upcoming engagements. Please be sure you are staying safe &amp; we will all get through this together.",0
"@ChadPergram Separate 3 Bills!

Defense: Protect USA~Slim down 

Covid Relief~Small Business &amp; Other Crucial Saves

$2,000 Stimulus Individual Paymentsü¶†RELIEF.

Cut all NON ‚ÄúDROP DEAD CRITICAL‚Äù  PORK OUT üôÉ LIKE Fish Chicken Arts &amp; Studies TOTALING BILLIONS! 
Revisit later.

Watch him SIGN!",0
"First, it was don‚Äôt wear a mask. 

Then, it was slow the spread. 

Then, it was lock everything down. 

Then, it was wear a mask. 

Then, it was wait for the vaccine. 

Now that we have the vaccine, they tell us it‚Äôs not going to stop. 

Freedom! https://t.co/Vglm8FlDaL",1
"The district has been notified of a positive COVID-19 case at Uriah Hill.  Due to this, Uriah Hill will be closed tomorrow. Teachers will reach out to families tomorrow to discuss student's schedules for the day. More information will be provided shortly.",0
"Everything about the pandemic, culminating in the Covid stimulus/budget debacle, is a painful reminder that your ruling class does not see itself as ""public servants"" by any stretch of the imagination. They think their calling is to control you, shape you, reeducate you.",0
The climate lockdowns will come right after the Covid lockdowns.,0
BREAKING: BARRON TRUMP had coronavirus.,0
"To help Donald Trump get the full COVID-19 experience, let‚Äôs make sure he loses his job and is evicted from his home next month.",0
@NYGovCuomo I beat COVID with NyQuil and vitamin C! It‚Äôs like the flu. Everyone will be just fine.,1
"Herman Cain/coronavirus timeline:

6/24: Attends Trump rally, maskless
7/2: Tests positive for Covid-19
7/10: Says he‚Äôs improving
7/15: Says his doctors seem happy
7/27: Says he‚Äôs really getting better
7/30: Dies",0
"This nurse says 

‚ÄºÔ∏èEND THE SHUTDOWN NOW‚ÄºÔ∏è

The Covid scare has run its course and it‚Äôs time to get our lives back. https://t.co/klX3VEcJiO",1
@nypost Rochelle Walensky should forever wear a mask.,0
Your daily reminder that Senate Republicans haven‚Äôt lifted a finger for three months to help families buy food during a pandemic but are preparing to confirm a Supreme Court nominee in less than two weeks.,0
"üö®I wrote about what health-care workers are going through, how exhausted &amp; scared they are, and what this 3rd pandemic surge is doing to them. 

It‚Äôs not like the first 2. It‚Äôs worse. How much slack is left in the system? Iowa nurse: ‚ÄúThere is none‚Äù 1/ 

https://t.co/is2NGHdwRP",0
"I was doing a little research and I came across New York State #Covid19 deaths in #nursinghomes(NH) and #assistedcarefacilities(ACF) 
Listed by county. As of 9/20/20 I have the list of these deaths listed by the individual facility people died in also DM me it is 8 pages long https://t.co/0TLIwluJ38",0
"@JasonMillerinDC Wearing a mask saves lives !
Not wearing a mask causes more death !
Don't be part of Trump's death cult !
Wear a mask !
#VoteDemocrat 
#VoteBiden",0
Millions are struggling to pay their bills and¬† put food on the table. We need to pass COVID relief legislation. Now.,0
EXCLUSIVE: Trump‚Äôs $300M-plus ad blitz to ‚Äúdefeat despair‚Äù on coronavirus involves celebrities like Dennis Quaid ‚Äî and contractors who are business associates of a top political appointee. https://t.co/bjTC84tyzi,0
"@AOC @IlhanMN @RashidaTlaib Didn't Biden outperform both in their individual districts? I believe he did. Using your simplistic analysis, could that be because he didn't knock on doors during a pandemic? ü§î",0
"Hollywood in a HISSYüò§FIT! Because Trump didn't want to cause MASS panic over COVID. Hollywood, you would be DRAMATIC!üá∫üá∏OUR PRESIDENT CALM üá∫üá∏ -IDIOTS! @realDonaldTrump #defundhollywood 

https://t.co/3P2zQ2xAL2",0
"If Donald Trump had lied by declaring 80% - 98% fewer ""cases"" of the Covid Flu, every single news and Nooze publisher would have screamed bloody murder

.@WHO just announced they have been allowing lies that overstate cases by 80% - 98% and only myself and a few others are on it",1
"Imagine if Trump spent as much time and effort in dealing with the coronavirus in Jan, Feb and Mar as he has in Nov and Dec in seeking to overthrow the will of the voters.",0
But over the past 1.5 years I finally started to acknowledge that I have a lot of pent up anger and sadness about my son that I never actually confronted head on.  Living in isolation in a pandemic since March has sort of supercharged this process. 4/,0
I would seriously suggest @KamalaHarris get @harrisonjaime 's plastic shield. Pence was exposed to a fleet of people who tested positive and is not following the 14 day CDC isolation period. It's criminally irresponsible for the debate commission to put them in same room,0
"Today the second COVID-19 vaccine is being delivered around the country, this comes as cases and deaths are rising at alarming rates. @tomcostellonbc has more. https://t.co/z6kPvr5zli",0
"Neither @JoeBiden nor@SpeakerPelosi nor ‚Å¶@SenSchumer‚Å© rang any early #Coronavirus alarm bells. Remember Pelosi‚Äôs ‚ÄúCome to #Chinatown?‚Äù 

‚Å¶@wtam1100‚Å© #Roadkill the podcast https://t.co/peDxcXCccp",0
"Ex-pandemic preparedness chief calls Trump's tweet urging Americans not to fear Covid-19 'reckless and deadly'
https://t.co/FDoDighGHQ",0
"@MollyJongFast The only recent positives we've heard about are KellyAnn (outed by daughter who is also positive now), &amp; Chris Christie (went to hospital).

After the initial Lee, Tillis and Johnson hat trick, nobody else has come forward except for the President's valet.

Smells Covidy.... https://t.co/J8nECUU8YE",0
"Have you ever asked yourself, ‚ÄúDid I do everything I could do to keep seniors safe by ordering Covid patients into their nursing homes for 46 days and not using the other facilities that were provided for me?‚Äù Thanks to you, many of us will miss our family every Thanksgiving. https://t.co/xFJUj5XWx8",0
This looks like Trump's covid response. Fanatical and incompetent GOP leaders respond to a crisis with callous disregard for human life while launching bizarre partisan attacks instead of actually DOING anything.,0
Exactly one year ago today: the first confirmed covid death in the US. https://t.co/YBNmTMxz6v,0
"@GlennCraven @JamesMartinSJ @occamsrazor45 Yes, I noticed Wisconsin people don't wear masks!
Unless, their getting gas ‚õΩ and have to run in. Do you think that could be why the State's COVID-19 cases have risen?? I have a place outside Hayward and I noticed this all summer!!",0
Coronavirus causes largest U.S. greenhouse gas emissions drop since World War Two: report https://t.co/RdnC0sGsF2,0
"Help keep your community healthy and safe by wearing a mask, frequently washing your hands, and practicing social distancing. Together, we can curb the spread and put an end to this pandemic.",0
"Today Mitch McConnell nixed the Covid compromise.

How did we get to the point where one senator can single-handedly thwart assistance that's desperately needed by tens of millions of Americans in the worst public health crisis in a century and the worst economy since the 1930s?",0
Did Ohio REALLY have 49 COVID19 Deaths on 9/16 and 87 the day before?  Not according the the CSV data-file which is available on the Ohio site. https://t.co/vpefklW3IQ,1
"@klkc2009 Wear a mask.  Most likely your doctor and his staff also will.  If they don‚Äôt, find a new doctor.",0
"Here‚Äôs your Sunday Covid update.

üå°  2,386 new cases, 132,621 total
üòî 1 new deaths, 659 total
üè• 424 currently hospitalized, up 14 from yesterday
üß™ 9,311 people tested, 25.6% positive rate
7-day avg 2,290 cases/day and 20.6% positive 
#utpol",0
"In mocking Harris, the Trump camp is seemingly trying their best to demonstrate they still don‚Äôt take COVID seriously. A questionable political strategy as a new CNN poll shows 63% of Americans believe POTUS acted irresponsibly, risking spread of infection https://t.co/yLW3TcikZA",0
"ONLY WHEN IT HAPPENS TO THEM!!

Bar owner who hosted Trump Jr is now in ICU with COVID ‚Äî and wants to punch the president - https://t.co/buz3HlzlXv",0
"Nolte: If Dr. Birx Doesn‚Äôt Worry About Coronavirus, Why Should Anyone Else? https://t.co/Pnm4cLjlsP",0
"In the next four years, Trump faces payment deadlines for more than $400‚Äâmillion in loans ‚Äî just as the pandemic robs his businesses of customers and income https://t.co/UWpKjfliXv",0
Today New Yorkers can breathe a sigh of relief that they will not be evicted from their homes or foreclosed upon as a result of financial struggles due to the pandemic. (1/2) https://t.co/0bJ6ccGlIc,0
Racist white woman in NYC who refuses to wear a mask ‚Äî calls Verizon employee ‚Äúugly ho‚Äô‚Äù and ‚Äúfat ugly nigger‚Äù after physically assaulting her https://t.co/aNxPn6lT7g,0
"The missing flu riddle: ‚ÄòInfluenza has been renamed COVID,‚Äô maverick epidemiologist says | Just The News https://t.co/fEV0Fv1a69",1
"@realDonaldTrump Anyone with a brain has left the Republican Party. So, you still have a loyal base of #Covidiots, but the GOP (government of Putin) is shrinking by the minute.",0
"JUST IN: Senate Majority Leader Mitch McConnell introduces bill to increase coronavirus relief payments from $600 to $2000, as well as repeal Section 230 and set up a commission to investigate voter fraud.",0
"SCOOP: The @COVIDOversight subcommittee is launching an investigation into Trump appointees‚Äô meddling with CDC reports, following a POLITICO report. https://t.co/LkOYDHMK3B",0
My @WSJ Op Ed. The rapid development of Covid vaccines is an administration success; but they'll undermine progress if they thwart the established regulatory process for assuring safety and effectiveness. They should not shortcut these final critical steps https://t.co/j3jMrrj0Kn,0
@samstein @tifffuxxsake He may be negative for COVID - but he's positive for doing major harm to the State Department and our allies.,0
"Over 58,000 scientists and doctors say they shouldn't be any lock Downs but social fake news media will not let the word get out because that's what President Trump wants also they're against Trump so they are against any scientific evidence and they will not inform the public",1
